,IT_relatedness,deterministic_following_activity,deterministic_preceding_activity,following_activities_standardization,preceding_activities_standardization,failure_rate,number_of_resources,ef_relative,median_execution_time,et_relative,stability,Confidence_activity_Automated,Confidence_activity_Physical or Cognitive Task,Confidence_action_Automated,Confidence_action_Low Automatable User Task,Confidence_action_High Automatable User Task,Confidence_action_Physical or Cognitive Task,Confidence_business object_Automated,Confidence_business object_Physical or Cognitive Task,task_type
139,0.533574104309082,False,False,12.0,15.0,1.0,8,0.008251792397528941,0.0,0.005500225253064734,270.69617770624365,0.7403501272201538,0.25964993238449097,0.2081279903650284,0.2611446678638458,0.22571921348571775,0.30500808358192444,0.7549363970756531,0.2450635880231857,Low Automatable User Task
276,0.6540809273719788,True,False,1.0,3.0,1.0,5,0.0003607340938810478,0.0,7.507074833886678e-06,90.0,0.7164764404296875,0.2835234999656677,0.2083585113286972,0.2305070459842682,0.17290659248828888,0.3882278800010681,0.7015246152877808,0.298475444316864,Low Automatable User Task
443,0.5801490545272827,False,False,6.0,5.0,1.105546218487395,109,0.0020608763706019733,1065.0,0.0012591850727637927,17.960519024083744,0.8760325908660889,0.12396736443042755,0.22437039017677307,0.3351070284843445,0.24184755980968475,0.19867494702339167,0.6519965529441833,0.34800341725349426,High Automatable User Task
368,0.5843467712402344,True,True,1.0,1.0,1.0,111,0.030607758632755305,0.0,6.154500335215488e-10,1.0286546223830869e-06,0.8389654755592346,0.16103443503379822,0.0,0.0,0.0,0.0,0.6959932446479797,0.30400678515434265,Low Automatable User Task
664,0.6174550056457521,False,False,0.0,0.0,2.0,22,0.01212545178967006,1.16,0.025966217045966456,264.8116443859136,0.7617932558059692,0.23820675909519198,0.0,0.0,0.0,0.0,0.7004241943359375,0.2995757758617401,Low Automatable User Task
354,1.0,True,False,1.0,2.0,1.0,3,6.763764260269648e-05,0.03,7.819869618631955e-10,26.0,0.8419926166534424,0.1580074578523636,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.6356290578842163,0.3643709123134613,High Automatable User Task
633,0.5327515602111816,True,True,1.0,1.0,1.0,0,0.06901538057052739,-1.0,0.00022252496406427886,0.4677489723875967,0.7075750231742859,0.2924250364303589,0.2018750011920929,0.3107094764709473,0.19988007843494413,0.2875354886054993,0.4658800661563873,0.5341199040412903,Physical or Cognitive Task
456,0.5889988541603088,False,False,3.0,2.0,1.0748898678414096,7,0.00015288958176553556,2838.0,6.169152964779242e-05,94.39658202191544,0.8938731551170349,0.10612690448760986,0.2414271682500839,0.3107821345329285,0.25984159111976624,0.18794915080070496,0.6568927764892578,0.3431072235107422,High Automatable User Task
647,0.5326708555221558,True,False,1.0,3.0,1.0,0,0.001577494413040621,3809.51,0.003001674035351024,157.76651052700805,0.6112000942230225,0.3887998163700104,0.20506989955902102,0.3318923413753509,0.2537300288677216,0.2093077450990677,0.430123507976532,0.569876492023468,Physical or Cognitive Task
640,0.5138540267944336,False,True,4.0,1.0,1.0,0,0.054094912580517504,0.7,0.0008164104145881653,0.15642286105271833,0.6421964764595032,0.3578035235404968,0.0,0.0,0.0,0.0,0.5686686635017395,0.4313313066959381,Physical or Cognitive Task
468,0.6281129121780396,False,False,5.0,2.0,1.101262107425888,1,0.2039352103489206,-1.0,0.06512855742850587,12.307144406602127,0.3737584054470062,0.6262415647506714,0.2325587719678879,0.3710432350635529,0.21996326744556427,0.1764346957206726,0.3984242081642151,0.6015758514404297,High Automatable User Task
663,1.0,False,False,0.0,0.0,1.0,11,0.004547044421126271,164.28,0.01471503578631538,261.354975315957,0.7979146242141724,0.20208539068698889,0.21328169107437134,0.31357541680336,0.22790154814720154,0.2452412992715836,0.6604406237602234,0.3395593464374542,Physical or Cognitive Task
263,0.5540521740913391,False,False,3.0,3.0,1.0,3,0.00013527528520539296,0.0,0.0,0.0,0.4747615456581116,0.5252383947372437,0.0,0.0,0.0,0.0,0.6583835482597351,0.3416164815425873,Physical or Cognitive Task
191,0.8480201363563538,False,False,3.0,3.0,1.0,4,0.0013302069711863635,0.05,0.0003659778222865223,818.7904766329103,0.691947340965271,0.30805256962776184,0.20646680891513824,0.21180295944213867,0.14021699130535126,0.4415132999420166,0.579634428024292,0.420365571975708,Physical or Cognitive Task
64,0.5710995197296143,False,True,4.0,1.0,1.0238095238095235,9,9.212897199064988e-05,1.0,2.509743983486977e-06,62.121328003241565,0.7641607522964478,0.23583927750587466,0.2478664070367813,0.3684249222278595,0.2550562918186188,0.1286524385213852,0.7267113327980042,0.27328866720199585,Low Automatable User Task
534,0.6281129121780396,False,False,2.0,17.0,1.5471841704718416,1,0.023480902276481662,5650.23,0.04332652530123257,27.429076943008624,0.3737584054470062,0.6262415647506714,0.2325587719678879,0.3710432350635529,0.21996326744556427,0.1764346957206726,0.3984242081642151,0.6015758514404297,High Automatable User Task
273,1.0,False,False,4.0,3.0,1.0,4,0.00011272940433782749,0.0,0.0,0.0,0.8252591490745544,0.17474085092544556,0.21378766000270846,0.364239901304245,0.19730515778064728,0.22466732561588287,0.7538182139396667,0.2461817562580109,Low Automatable User Task
599,0.7834091782569885,True,True,1.0,1.0,2.0,1,0.13333333333334307,22925.0,0.1855859609942496,0.08904407800084105,0.8606400489807129,0.1393599659204483,0.2200354039669037,0.1851336508989334,0.14537353813648224,0.4494574964046478,0.6354272365570068,0.3645727932453156,Low Automatable User Task
535,0.6458295583724976,False,False,4.0,6.0,1.3945902943516308,2,0.020246936394820426,1158.97,0.0048946222259976975,2.7864053772512456,0.2003461718559265,0.7996537685394287,0.21576885879039764,0.2675986588001251,0.21141976118087769,0.30521273612976074,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
68,0.9999999403953552,False,False,5.0,30.0,1.0,9,0.013302069711863502,2880.0,0.045467722759493664,268.5936421679217,0.8486344218254089,0.15136557817459104,0.21318118274211886,0.36471411585807795,0.20953285694122314,0.21257181465625766,0.7621352672576904,0.2378647476434708,Automated
181,0.5927740931510925,False,True,4.0,1.0,1.0,1,0.00020291292780808947,1.55,6.805356227035531e-05,1057.1336046073427,0.7379624247550964,0.2620375156402588,0.19431810081005094,0.2842731177806854,0.20964910089969635,0.3117596507072449,0.6770351529121399,0.3229648470878601,Low Automatable User Task
111,0.5570536255836487,False,False,14.0,16.0,1.0,9,0.015353744870812062,0.0,0.0028881261049549397,98.03897577080356,0.6729270219802856,0.3270729780197144,0.22880062460899356,0.3231119215488434,0.2334370315074921,0.21465040743350985,0.7384999990463257,0.2615000605583191,Physical or Cognitive Task
639,0.5138540267944336,False,False,3.0,0.0,1.0,0,0.04949388720914948,13.18,0.0017203281301527195,0.6158305770354231,0.726584792137146,0.2734152376651764,0.2010510265827179,0.22403737902641296,0.15769951045513153,0.4172120690345764,0.4587491452693939,0.5412508249282837,Physical or Cognitive Task
232,0.573469877243042,True,True,1.0,1.0,1.0,2,4.509176173513098e-05,0.31000000000000005,3.2322127757012085e-09,0.1858064516129032,0.8164206743240356,0.1835793256759644,0.1889500617980957,0.2994593381881714,0.19309119880199432,0.318499356508255,0.7635812759399414,0.236418679356575,Physical or Cognitive Task
307,1.0,False,False,4.0,4.0,1.0,5,0.000180367046940524,0.0,0.0,0.0,0.846800684928894,0.15319934487342834,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.794653594493866,0.2053464651107788,High Automatable User Task
375,0.5843467712402344,False,False,0.0,0.0,1.0,113,0.030011285385851467,0.0,0.0,0.0,0.8239921331405641,0.17600786685943606,0.2377118468284607,0.3208305537700653,0.249430388212204,0.19202718138694766,0.7671414613723755,0.2328585982322693,Low Automatable User Task
365,0.588782012462616,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.03,1.563973923726391e-10,0.0,0.7594330906867981,0.2405668944120407,0.2016727179288864,0.2748234272003174,0.22120040655136108,0.3023035228252411,0.7251310944557191,0.2748689353466034,Low Automatable User Task
135,1.0,False,False,0.0,0.0,1.0,8,0.013865716733552741,0.02,0.0028703453375485627,73.57130830014398,0.7898725271224976,0.21012751758098602,0.2358893007040024,0.3101325035095215,0.2288806438446045,0.22509755194187164,0.693059504032135,0.3069404661655426,Low Automatable User Task
264,0.4680659174919128,False,True,3.0,1.0,1.0,1,0.00013527528520539296,92190.01,0.0057657463714746405,63414.05893151674,0.7172106504440308,0.2827892601490021,0.2084703892469406,0.19191177189350128,0.1494581550359726,0.4501596391201019,0.7667288184165955,0.2332712411880493,Physical or Cognitive Task
340,1.0,False,True,3.0,1.0,1.0,3,0.00013527528520539296,0.0,5.254952383720673e-05,692.5714285714287,0.8887552618980408,0.1112447753548622,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.8325795531272888,0.1674204021692276,High Automatable User Task
410,0.7834091782569885,False,False,0.0,8.0,2.4,44,0.0007684151159821396,2.56,0.0024958541490221232,85.91982922999613,0.8842369914054871,0.11576292663812635,0.2087877243757248,0.4205355644226074,0.2238309234380722,0.1468457579612732,0.6668270230293274,0.3331729769706726,High Automatable User Task
486,0.6281129121780396,False,True,0.0,1.0,1.0,2,2.717686705076639e-05,1000.5,8.403297690666806e-06,0.0,0.2229818254709244,0.7770182490348816,0.20840828120708466,0.19818553328514102,0.1436859369277954,0.44972023367881775,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
507,0.6281129121780396,False,False,2.0,4.0,1.0,1,0.0013153567905294305,1693.15,0.004739575992520801,1643.8575424925302,0.6451092362403871,0.35489076375961304,0.1971212923526764,0.3482063412666321,0.21833865344524386,0.23633381724357605,0.3984242081642151,0.6015758514404297,High Automatable User Task
112,0.686505913734436,False,False,15.0,11.0,1.0234375,6,0.0029535103936510873,0.02,0.0014231229013477698,595.0647812021879,0.7962812781333923,0.2037187367677689,0.2565959692001343,0.3293075859546661,0.2507301568984985,0.16336636245250702,0.742623507976532,0.2573765218257904,High Automatable User Task
315,0.7564176917076111,False,False,2.0,4.0,1.0,5,0.002322225729359249,0.0,0.0002252122450166003,317.7704169046263,0.870799720287323,0.1292002648115158,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.6699468493461609,0.3300531804561615,Low Automatable User Task
576,0.7406916618347168,False,False,3.0,3.0,2.2,10,0.031563845050215214,0.0,0.003883495145631068,0.01902748414376321,0.6869253516197205,0.31307464838027954,0.20609566569328308,0.2455350309610367,0.1969297230243683,0.3514395654201508,0.483109325170517,0.5168906450271606,Physical or Cognitive Task
475,0.6281129121780396,True,False,1.0,4.0,1.086086086086086,6,0.029486900750082038,1775.97,0.04460399458624835,16.031891692061947,0.2297065109014511,0.7702934145927429,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
277,0.6540809273719788,False,True,2.0,1.0,1.0,6,0.0003607340938810478,0.0,7.507074833886678e-06,90.0,0.867767870426178,0.1322321593761444,0.224968284368515,0.3827519118785858,0.27807921171188354,0.1142006292939186,0.7517873048782349,0.2482127100229264,Low Automatable User Task
114,0.5790662169456482,False,False,3.0,6.0,1.028169014084507,4,0.001645849303332281,0.0,3.255755796499703e-05,28.81848970887198,0.7928779125213623,0.2071220725774765,0.1983240842819214,0.27963998913764954,0.21498383581638336,0.3070521354675293,0.7437736988067627,0.2562262415885925,High Automatable User Task
83,0.5681877136230469,False,False,15.0,10.0,1.971774193548387,7,0.011024935744239428,0.03,0.00021830239969172074,37.27706414787253,0.6782127022743225,0.3217872977256775,0.0,0.0,0.0,0.0,0.7123274803161621,0.2876724600791931,Physical or Cognitive Task
670,0.6754818558692932,False,False,0.0,0.0,3.0,2,0.0006995452955578874,0.29500000000000004,1.5134997026895508e-07,0.002589743589743589,0.7912713885307312,0.2087286859750748,0.19685499370098114,0.2286965698003769,0.137251615524292,0.4371967613697052,0.6155572533607483,0.3844427466392517,Low Automatable User Task
319,1.0,False,False,4.0,3.0,1.0,3,9.018352347026196e-05,0.0,1.7115087971979135e-07,8.2075,0.8898362517356873,0.11016382277011873,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.7043902277946472,0.2956097424030304,High Automatable User Task
361,0.6754818558692932,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.13,6.777220336147694e-10,0.0,0.7821595668792725,0.21784043312072754,0.2048359960317612,0.2603914141654968,0.2182375192642212,0.316535085439682,0.6486298441886902,0.35137009620666504,Low Automatable User Task
540,0.6281129121780396,False,False,7.0,0.0,1.3928571428571428,4,0.001801780991210538,785.0,5.268031158010782e-05,123.43940517173422,0.2841386795043945,0.7158613801002502,0.2039087414741516,0.22029949724674225,0.15992756187915802,0.4158642888069153,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
14,1.0,False,False,0.0,0.0,1.0,8,0.008554538520213784,1.63,0.00011242404445931368,0.007918818756165732,0.7178463935852051,0.2821535468101501,0.1924121379852295,0.3260107338428497,0.2002950757741928,0.28128209710121155,0.5296938419342041,0.4703061878681183,Physical or Cognitive Task
308,0.5703593492507935,False,False,3.0,4.0,1.0,3,0.00015782116607295846,0.48,0.005924239749567396,150013.09379193033,0.7961990833282471,0.20380090177059174,0.0,0.0,0.0,0.0,0.705470085144043,0.29452988505363464,Low Automatable User Task
349,0.6459313631057739,False,False,2.0,2.0,1.0,1,0.00011272940433782749,0.02,4.1705971299370426e-10,1.0,0.8177593350410461,0.18224062025547028,0.2010731399059296,0.2257559448480606,0.1469419300556183,0.4262289106845856,0.7547279596328735,0.2452720403671265,Physical or Cognitive Task
440,0.560613751411438,False,False,5.0,5.0,1.2534412955465588,111,0.0019399432178118234,712.0,0.0009244305357848886,22.59988622981343,0.8503852486610413,0.1496148407459259,0.20227958261966705,0.23748888075351715,0.15444546937942505,0.4057860970497131,0.6529028415679932,0.3470971882343292,Low Automatable User Task
155,1.0,False,False,8.0,30.0,1.0,8,0.009627091130450441,0.03,0.004970362721775592,306.00915999209997,0.786116898059845,0.21388310194015506,0.19431810081005094,0.2842731177806854,0.20964910089969635,0.3117596507072449,0.7012777924537659,0.29872214794158936,Low Automatable User Task
327,0.686505913734436,False,False,2.0,2.0,1.0,2,4.509176173513098e-05,0.01,1.0426492824842608e-10,0.01,0.8019266128540039,0.1980733424425125,0.2595430314540863,0.355865478515625,0.25817763805389404,0.1264137625694275,0.5677902698516846,0.4322097003459929,Automated
558,0.5537296533584595,False,True,4.0,1.0,1.054054054054054,6,0.00045044524780263567,1354.42,0.00014886481468270193,171.3688157266203,0.2519407272338867,0.7480592727661133,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.4147078096866608,0.5852922201156616,Physical or Cognitive Task
350,0.6459313631057739,True,False,1.0,2.0,1.0,1,0.00011272940433782749,0.02,4.691921771179174e-10,0.0013333333333333333,0.7796482443809509,0.22035180032253265,0.24702470004558566,0.34256333112716675,0.2388069927692413,0.17160499095916748,0.7547279596328735,0.2452720403671265,Low Automatable User Task
530,0.5537296533584595,False,True,2.0,1.0,1.0547945205479452,6,0.0008893406174564851,8.45,0.00016191784254024547,232.05318192377703,0.24569059908390045,0.754309356212616,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.4147078096866608,0.5852922201156616,Physical or Cognitive Task
268,0.6754818558692932,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.0,0.0,0.0,0.4364906847476959,0.5635092854499817,0.2084703892469406,0.19191177189350128,0.1494581550359726,0.4501596391201019,0.0,0.0,Physical or Cognitive Task
179,1.0,False,False,16.0,5.0,1175.0,4,0.0010596564007755783,0.03,1.683878591212081e-08,0.007180800943971722,0.8774764537811279,0.12252359837293625,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.770222544670105,0.22977744042873385,High Automatable User Task
586,0.6408878564834595,False,True,2.0,1.0,2.4,10,0.03443328550932568,0.0,0.002912621359223301,0.01861702127659573,0.5680119395256042,0.43198806047439575,0.21018142998218536,0.1926082670688629,0.1311589628458023,0.4660513699054718,0.4838112592697144,0.5161886811256409,Physical or Cognitive Task
342,1.0,False,False,3.0,2.0,1.0,3,0.00013527528520539296,125.0,4.483391914682321e-09,0.0022635658914728672,0.7904800176620483,0.2095199823379517,0.2198378294706345,0.36718103289604187,0.19556207954883573,0.21741905808448792,0.6833366751670837,0.31666332483291626,Physical or Cognitive Task
604,0.573469877243042,False,False,4.0,0.0,1.0,147,0.2678148431799732,-1.0,-2.0324673706959096e-06,0.0,0.8108885288238525,0.18911144137382507,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.5210835337638855,0.4789164662361145,High Automatable User Task
204,1.0,False,False,11.0,13.0,1.0135135135135136,8,0.0016909410650674118,0.0,1.4075765313537519e-09,0.0012376376376376373,0.8753664493560791,0.12463352829217912,0.23515385389328006,0.3426637649536133,0.2259347587823868,0.1962476521730423,0.8202706575393677,0.1797293722629547,High Automatable User Task
295,1.0,False,False,2.0,2.0,1.0,3,6.763764260269648e-05,0.0,0.0002503782536882099,16009.106666666668,0.4170231819152832,0.5829768180847168,0.20606185495853424,0.3083080053329468,0.20852729678153992,0.2771027982234955,0.7031186819076538,0.2968812882900238,Low Automatable User Task
294,0.6754818558692932,False,False,5.0,4.0,1.0,3,0.00011272940433782749,15840.0,0.0008076373332589831,17573.414972664188,0.6040782928466797,0.3959217071533203,0.1924121379852295,0.3260107338428497,0.2002950757741928,0.28128209710121155,0.7229769825935364,0.27702298760414124,Low Automatable User Task
220,1.0,False,False,7.0,10.0,1.0,6,0.0007214681877620961,612.64,0.002001833812183623,2343.951524441544,0.8290420174598694,0.17095798254013062,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.758505642414093,0.2414943426847458,High Automatable User Task
418,0.5723285079002379,False,False,3.0,2.0,1.4961832061068705,28,7.795515669384259e-05,1311.1999999999996,4.3185736138401864e-05,72.45482321109141,0.6531416773796082,0.34685829281806946,0.20227958261966705,0.23748888075351715,0.15444546937942505,0.4057860970497131,0.0,0.0,Physical or Cognitive Task
481,0.6281129121780396,False,True,7.0,1.0,1.0261731164703682,4,0.14917382324165387,0.32,0.05296527830819113,35.861929353521084,0.21610262989997864,0.7838973402976991,0.2039087414741516,0.22029949724674225,0.15992756187915802,0.4158642888069153,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
132,0.6472095251083374,False,False,15.0,20.0,1.0887372013651877,4,0.007192135996753427,0.03,0.0069792611605700786,220.87512311449936,0.7991255521774292,0.200874462723732,0.19431810081005094,0.2842731177806854,0.20964910089969635,0.3117596507072449,0.7367025017738342,0.26329752802848816,Low Automatable User Task
75,0.5657004117965698,False,False,12.0,17.0,1.0,7,0.004712089101321171,0.2,0.018580756855020718,2730.3710573761896,0.823588490486145,0.1764114499092102,0.20557473599910736,0.25139302015304565,0.20396488904953006,0.3390673100948334,0.0,0.0,High Automatable User Task
372,1.0000001192092896,False,False,0.0,0.0,1.0,111,0.029571631396335694,0.59,0.0010055563837787396,0.38916106201116896,0.7816593647003174,0.21834063529968264,0.21810328960418698,0.325384259223938,0.236094743013382,0.22041761875152588,0.5141854882240295,0.4858144819736481,Physical or Cognitive Task
245,0.5971442461013794,False,False,2.0,2.0,1.0,2,4.509176173513098e-05,165.0,1.72037131609903e-09,165.0,0.860982358455658,0.13901764154434204,0.19883765280246732,0.2849854826927185,0.1904086321592331,0.3257682025432587,0.7373652458190918,0.2626347243785858,Low Automatable User Task
19,0.5843467712402344,False,False,0.0,2.0,1.0,58,0.01070556826849778,0.0,0.006374895379031425,9.548676894072095,0.718180239200592,0.281819760799408,0.2419110536575317,0.39939624071121216,0.2216021567583084,0.13709045946598053,0.7671414613723755,0.2328585982322693,Low Automatable User Task
62,0.6114135384559631,False,False,4.0,3.0,1.0,6,0.00011355431431405688,0.0,5.054331629292858e-05,2681.743032029288,0.8853249549865723,0.11467509716749193,0.2129727005958557,0.2609248161315918,0.2299833744764328,0.2961190938949585,0.581984281539917,0.41801571846008295,High Automatable User Task
406,0.5723285079002379,False,False,7.0,2.0,1.1641025641025642,33,0.0008125631894159599,34.5,0.00013298564087406634,10.65555638648248,0.6003803014755249,0.3996196687221527,0.21145842969417566,0.21353037655353546,0.18493875861167908,0.39007237553596497,0.0,0.0,Physical or Cognitive Task
44,1.0,False,False,6.0,2.0,1.0002575383624852,51,0.09985709296679167,-1.0,0.34948743869068394,6.298492398370537,0.840144693851471,0.15985526144504547,0.2207261323928833,0.3159932494163513,0.24899718165397644,0.2142835259437561,0.0,0.0,High Automatable User Task
543,0.6458295583724976,False,False,2.0,3.0,1.0333333333333334,2,0.002506323558286457,1512.87,0.0011439995894782936,56.420469830159476,0.2542515695095062,0.7457484602928162,0.21576885879039764,0.2675986588001251,0.21141976118087769,0.30521273612976074,0.4147078096866608,0.5852922201156616,Physical or Cognitive Task
472,0.6281129121780396,True,False,1.0,3.0,1.0,1,0.1712957930209629,1827.35,0.2689447222566255,2.214488154586861,0.8582905530929565,0.14170950651168826,0.19447220861911774,0.3166812062263489,0.22159601747989652,0.26725056767463684,0.5961570739746094,0.4038428962230681,High Automatable User Task
302,1.0,False,False,3.0,2.0,1.0,2,0.00022545880867565495,0.0,0.0,0.0,0.8344511389732361,0.1655488759279251,0.22073450684547424,0.4045023620128632,0.2473345845937729,0.1274285912513733,0.8458373546600342,0.15416264533996582,Low Automatable User Task
278,0.573469877243042,False,False,6.0,3.0,1.0,5,0.0003607340938810478,0.0,0.0004154892225119623,4026.774736549523,0.8356667757034302,0.16433322429656982,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.7171500921249391,0.28284990787506104,Physical or Cognitive Task
58,0.5801490545272827,False,False,4.0,5.0,1.1330645161290325,1,0.0006020521192877376,1.0,0.0004862254690389243,554.7848048017773,0.8146710991859436,0.1853289008140564,0.21737179160118106,0.32442110776901245,0.2239941656589508,0.2342128902673721,0.7598596811294556,0.2401402443647385,Automated
396,0.6281129121780396,False,False,3.0,0.0,1.287613111553336,2,0.013639368308689715,1337.93,0.00319089894283616,0.05072005746962774,0.8587000966072083,0.14129990339279175,0.2391681671142578,0.3899725079536438,0.21468307077884674,0.15617632865905762,0.5961570739746094,0.4038428962230681,Low Automatable User Task
71,0.6025987863540649,False,False,10.0,12.0,1.0,6,0.012828606213644652,0.0,0.0007668619264442315,73.63726648629842,0.7012166976928711,0.2987832725048065,0.2053113728761673,0.2799575626850128,0.21985599398612976,0.2948750853538513,0.6404359936714172,0.3595640063285828,High Automatable User Task
124,1.0,False,False,2.0,2.0,1.0,4,0.0005861929025567027,0.19,0.00036365448689036254,2682.342525094617,0.6943327188491821,0.3056672811508179,0.2110412418842316,0.24950607120990756,0.21195846796035767,0.32749423384666443,0.5936957597732544,0.406304270029068,Physical or Cognitive Task
662,1.0,False,False,0.0,0.0,1.0,13,0.004547044421126271,0.55,0.0029567783925460336,158.26050202789668,0.7825899124145508,0.217410072684288,0.19989585876464844,0.2742776870727539,0.1885275691747665,0.33729881048202515,0.6418359279632568,0.35816413164138794,Physical or Cognitive Task
116,0.585548996925354,False,False,12.0,15.0,1.583941605839416,5,0.004892456148261724,0.0,0.00033348615975617815,223.1901615743171,0.8091931343078613,0.19080686569213867,0.19830955564975736,0.2632520496845245,0.19603073596954346,0.3424077033996582,0.77342689037323,0.22657310962677,Physical or Cognitive Task
501,0.6281129121780396,False,False,2.0,4.0,1.0,4,0.002247067850487779,1945.92,0.001408960023213255,114.04723266841991,0.1916059106588364,0.8083941340446472,0.2039087414741516,0.22029949724674225,0.15992756187915802,0.4158642888069153,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
184,1.0,False,False,3.0,2.0,1.0,1,9.018352347026196e-05,0.01,0.00015014160094266177,7199.991666675925,0.8404968976974487,0.15950308740139008,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.8613446354866028,0.13865536451339722,High Automatable User Task
487,0.5681877136230469,False,False,7.0,4.0,1.0500268961807424,1,0.10698235229639687,-1.0,0.003118021491803213,15.654427393437615,0.2749086618423462,0.7250913381576538,0.2325587719678879,0.3710432350635529,0.21996326744556427,0.1764346957206726,0.3160761594772339,0.6839238405227661,High Automatable User Task
105,0.5989518761634827,False,False,17.0,15.0,1.072463768115942,7,0.003336790368399689,0.0,0.00015331594668318508,111.76009537960128,0.8690102696418762,0.13098973035812378,0.21805226802825928,0.3214903771877289,0.243358314037323,0.21709905564785004,0.7438854575157166,0.25611454248428345,High Automatable User Task
16,1.0,True,False,1.0,0.0,1.3740601503759398,60,0.013939740655986944,0.0,0.0019543621534230714,5.530496500955248,0.6305715441703796,0.3694284558296204,0.2419110536575317,0.39939624071121216,0.2216021567583084,0.13709045946598053,0.5296938419342041,0.4703061878681183,Low Automatable User Task
275,1.0,False,False,5.0,9.0,1.0,7,0.0011498399242458395,0.0,0.0001809905695284518,354.1029984351586,0.8440645337104797,0.15593543648719788,0.2451575547456741,0.3724325895309448,0.23253147304058075,0.14987844228744507,0.7538182139396667,0.2461817562580109,Low Automatable User Task
60,1.0,True,False,1.0,2.0,1.0316455696202531,59,0.004190796958458503,0.0,0.0017326549581038035,72.79602317642987,0.8129340410232544,0.187065988779068,0.20724670588970184,0.3520422577857971,0.22433841228485107,0.2163725942373276,0.7123590707778931,0.2876409292221069,Low Automatable User Task
555,0.5681877136230469,False,False,4.0,0.0,1.023076923076923,7,0.001536133793788475,0.08,6.028923325953064e-06,19.152431746099364,0.2301211804151535,0.7698788046836853,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3160761594772339,0.6839238405227661,Physical or Cognitive Task
607,0.5135549306869507,True,True,1.0,1.0,1.0,0,0.1422337791865804,86400.0,0.08870319904869714,0.035833243001104034,0.7981453537940979,0.2018546760082245,0.20565201342105865,0.26971352100372314,0.2204079031944275,0.3042265474796295,0.7347404360771179,0.2652595937252045,Low Automatable User Task
309,1.0,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.0,0.0,0.0,0.5731873512268066,0.42681261897087097,0.0,0.0,0.0,0.0,0.6811171770095825,0.3188827931880951,Physical or Cognitive Task
437,0.6281129121780396,False,False,3.0,7.0,1.0583415452125198,24,0.12180600191886815,47324.0,0.4380910614443632,0.1795317893377609,0.8301388621330261,0.1698610931634903,0.20292332768440247,0.2196890264749527,0.15727882087230682,0.4201087355613709,0.5589002966880798,0.44109973311424255,High Automatable User Task
636,0.0,False,False,3.0,0.0,1.7046511627906975,0,0.09635861706323114,0.0,0.004578606388487949,0.7248800954329528,0.4809064269065857,0.5190935730934143,0.0,0.0,0.0,0.0,0.5413981676101685,0.4586018025875092,Physical or Cognitive Task
444,1.0,False,False,2.0,2.0,1.0232274933290353,12,0.03580122599897724,6068.0,0.04910829142853205,1.0653961811476635,0.8683174252510071,0.13168251514434814,0.21018142998218536,0.1926082670688629,0.1311589628458023,0.4660513699054718,0.6476774215698242,0.352322518825531,Low Automatable User Task
258,1.0,False,False,5.0,8.0,1.010989010989011,6,0.002074221039816026,0.07,0.0007124798422281293,469.57830827042886,0.7991423010826111,0.2008577436208725,0.2190136164426804,0.29763057827949524,0.2346532940864563,0.2487026005983353,0.6173505187034607,0.3826495409011841,Low Automatable User Task
524,0.5681877136230469,True,False,1.0,2.0,1.0,1,0.00019634792852935403,-1.0,0.00022154998040845465,3050.0670863253304,0.5156227946281433,0.4843772649765015,0.1971212923526764,0.3482063412666321,0.21833865344524386,0.23633381724357605,0.3160761594772339,0.6839238405227661,High Automatable User Task
426,1.0,False,False,0.0,0.0,1.1305555555555555,12,0.0010200993406323576,-1.0,0.0012098528540346873,3160.443744265568,0.8670976758003235,0.13290239870548248,0.2011544704437256,0.3935974538326264,0.19131307303905487,0.2139350473880768,0.7143920660018921,0.2856079339981079,Low Automatable User Task
